ax_clip,deltaf_clip_deg,timestep
-8.079486899077892303e-03,-8.140491694211959839e-02,2.880000000000000000e+02
3.211297094821929932e-03,-9.980360269546508789e-01,2.890000000000000000e+02
1.034703850746154785e-02,-1.491100549697875977e+00,2.900000000000000000e+02
-2.361499005928635597e-03,-1.235245108604431152e+00,2.910000000000000000e+02
-1.511701010167598724e-02,-2.697603404521942139e-01,2.920000000000000000e+02
-2.703126519918441772e-03,9.742486476898193359e-01,2.930000000000000000e+02
1.601378247141838074e-02,1.856410264968872070e+00,2.940000000000000000e+02
3.992769401520490646e-03,1.847619891166687012e+00,2.950000000000000000e+02
-2.382850833237171173e-02,8.334149122238159180e-01,2.960000000000000000e+02
-1.590275205671787262e-02,-7.683655023574829102e-01,2.970000000000000000e+02
2.177874371409416199e-02,-2.164049625396728516e+00,2.980000000000000000e+02
2.112111076712608337e-02,-2.565560340881347656e+00,2.990000000000000000e+02
-2.798354998230934143e-02,-1.620959520339965820e+00,3.000000000000000000e+02
-4.077322408556938171e-02,3.349162638187408447e-01,3.010000000000000000e+02
1.758099719882011414e-02,2.372330188751220703e+00,3.020000000000000000e+02
4.728549718856811523e-02,3.392448902130126953e+00,3.030000000000000000e+02
-2.186414971947669983e-02,2.702851057052612305e+00,3.040000000000000000e+02
-7.929597795009613037e-02,4.506305754184722900e-01,3.050000000000000000e+02
-6.315835285931825638e-03,-2.347210645675659180e+00,3.060000000000000000e+02
8.541964739561080933e-02,-4.240567684173583984e+00,3.070000000000000000e+02
1.374622993171215057e-02,-4.075226783752441406e+00,3.080000000000000000e+02
-1.246683597564697266e-01,-1.666110515594482422e+00,3.090000000000000000e+02
-7.112681865692138672e-02,1.974255800247192383e+00,3.100000000000000000e+02
1.172593161463737488e-01,5.030936241149902344e+00,3.110000000000000000e+02
9.271766245365142822e-02,5.759078502655029297e+00,3.120000000000000000e+02
-1.599798202514648438e-01,3.448627948760986328e+00,3.130000000000000000e+02
-1.973239630460739136e-01,-1.046676516532897949e+00,3.140000000000000000e+02
1.150173842906951904e-01,-5.577569484710693359e+00,3.150000000000000000e+02
2.402067333459854126e-01,-7.000000000000000000e+00,3.160000000000000000e+02
-1.159782111644744873e-01,-5.877589702606201172e+00,3.170000000000000000e+02
-3.671255409717559814e-01,-9.965975284576416016e-01,3.180000000000000000e+02
-1.173489913344383240e-02,5.080668449401855469e+00,3.190000000000000000e+02
4.258726537227630615e-01,7.000000000000000000e+00,3.200000000000000000e+02
1.516654491424560547e-01,7.000000000000000000e+00,3.210000000000000000e+02
-3.443689048290252686e-01,4.852276802062988281e+00,3.220000000000000000e+02
-3.009523451328277588e-01,-1.336308598518371582e+00,3.230000000000000000e+02
3.505566418170928955e-01,-7.000000000000000000e+00,3.240000000000000000e+02
6.109364628791809082e-01,-7.000000000000000000e+00,3.250000000000000000e+02
5.750869214534759521e-02,-7.000000000000000000e+00,3.260000000000000000e+02
-3.736848235130310059e-01,-3.410083055496215820e+00,3.270000000000000000e+02
-7.764335721731185913e-02,3.384297609329223633e+00,3.280000000000000000e+02
6.392275094985961914e-01,7.000000000000000000e+00,3.290000000000000000e+02
6.378908753395080566e-01,7.000000000000000000e+00,3.300000000000000000e+02
1.529209408909082413e-02,7.000000000000000000e+00,3.310000000000000000e+02
-3.069479167461395264e-01,2.346837759017944336e+00,3.320000000000000000e+02
1.522718369960784912e-01,-4.711069583892822266e+00,3.330000000000000000e+02
8.438708186149597168e-01,-7.000000000000000000e+00,3.340000000000000000e+02
6.464870572090148926e-01,-7.000000000000000000e+00,3.350000000000000000e+02
2.096737967804074287e-03,-7.000000000000000000e+00,3.360000000000000000e+02
-2.228093594312667847e-01,-1.325280666351318359e+00,3.370000000000000000e+02
3.582945168018341064e-01,5.921995162963867188e+00,3.380000000000000000e+02
9.841259121894836426e-01,7.000000000000000000e+00,3.390000000000000000e+02
6.084596514701843262e-01,7.000000000000000000e+00,3.400000000000000000e+02
-2.989239431917667389e-02,6.512207031250000000e+00,3.410000000000000000e+02
-1.328417956829071045e-01,3.120078146457672119e-01,3.420000000000000000e+02
5.408089160919189453e-01,-6.846776962280273438e+00,3.430000000000000000e+02
1.048527002334594727e+00,-7.000000000000000000e+00,3.440000000000000000e+02
5.257900953292846680e-01,-7.000000000000000000e+00,3.450000000000000000e+02
-7.331322878599166870e-02,-5.446724414825439453e+00,3.460000000000000000e+02
-2.932443842291831970e-02,1.046649932861328125e+00,3.470000000000000000e+02
6.908473968505859375e-01,7.000000000000000000e+00,3.480000000000000000e+02
1.007506012916564941e+00,7.000000000000000000e+00,3.490000000000000000e+02
4.116310477256774902e-01,7.000000000000000000e+00,3.500000000000000000e+02
-1.086332276463508606e-01,4.375967025756835938e+00,3.510000000000000000e+02
8.005183190107345581e-02,-2.331334590911865234e+00,3.520000000000000000e+02
8.099045157432556152e-01,-7.000000000000000000e+00,3.530000000000000000e+02
9.399663209915161133e-01,-7.000000000000000000e+00,3.540000000000000000e+02
3.060340583324432373e-01,-7.000000000000000000e+00,3.550000000000000000e+02
-1.257743835449218750e-01,-3.327186346054077148e+00,3.560000000000000000e+02
1.956542581319808960e-01,3.566739797592163086e+00,3.570000000000000000e+02
9.060512185096740723e-01,7.000000000000000000e+00,3.580000000000000000e+02
8.564512133598327637e-01,7.000000000000000000e+00,3.590000000000000000e+02
2.040753662586212158e-01,7.000000000000000000e+00,3.600000000000000000e+02
-1.294810324907302856e-01,2.288314819335937500e+00,3.610000000000000000e+02
3.216378688812255859e-01,-4.784190177917480469e+00,3.620000000000000000e+02
9.913128614425659180e-01,-7.000000000000000000e+00,3.630000000000000000e+02
7.669363617897033691e-01,-7.000000000000000000e+00,3.640000000000000000e+02
1.120793893933296204e-01,-7.000000000000000000e+00,3.650000000000000000e+02
-1.148124113678932190e-01,-1.243076562881469727e+00,3.660000000000000000e+02
4.631271064281463623e-01,6.008620738983154297e+00,3.670000000000000000e+02
1.069609642028808594e+00,7.000000000000000000e+00,3.680000000000000000e+02
6.722158789634704590e-01,7.000000000000000000e+00,3.690000000000000000e+02
3.072938136756420135e-02,6.424782276153564453e+00,3.700000000000000000e+02
-6.515260785818099976e-02,2.003424018621444702e-01,3.710000000000000000e+02
6.068112850189208984e-01,-6.922215461730957031e+00,3.720000000000000000e+02
1.090555667877197266e+00,-7.000000000000000000e+00,3.730000000000000000e+02
5.507630705833435059e-01,-7.000000000000000000e+00,3.740000000000000000e+02
-4.359164834022521973e-02,-5.291000366210937500e+00,3.750000000000000000e+02
1.579599454998970032e-02,1.230903267860412598e+00,3.760000000000000000e+02
7.336362004280090332e-01,7.000000000000000000e+00,3.770000000000000000e+02
