cost_real_0,cost_real_1,cost_real_2,timestep
-1.000000000000000000e+00,-1.003280029296875000e+02,-1.145391225814819336e+00,2.620000000000000000e+02
-1.000000000000000000e+00,-1.003303604125976562e+02,-1.142215728759765625e+00,2.630000000000000000e+02
-1.000000000000000000e+00,-1.003344879150390625e+02,-1.135250091552734375e+00,2.640000000000000000e+02
-1.000000000000000000e+00,-1.033791046142578125e+02,-1.123920440673828125e+00,2.650000000000000000e+02
-1.000000000000000000e+00,-1.003297729492187500e+02,-1.110170364379882812e+00,2.660000000000000000e+02
-1.000000000000000000e+00,-1.003350677490234375e+02,-1.097587823867797852e+00,2.670000000000000000e+02
-1.000000000000000000e+00,-1.003238754272460938e+02,-1.089596509933471680e+00,2.680000000000000000e+02
-1.000000000000000000e+00,-1.003344879150390625e+02,-1.087620973587036133e+00,2.690000000000000000e+02
-1.000000000000000000e+00,-1.003262481689453125e+02,-1.090077161788940430e+00,2.700000000000000000e+02
-1.000000000000000000e+00,-1.003309478759765625e+02,-1.092963457107543945e+00,2.710000000000000000e+02
-1.000000000000000000e+00,-1.003332977294921875e+02,-1.091516017913818359e+00,2.720000000000000000e+02
-1.000000000000000000e+00,-1.883130187988281250e+02,-1.075282335281372070e+00,2.730000000000000000e+02
-1.000000000000000000e+00,-1.003333053588867188e+02,-1.067152023315429688e+00,2.740000000000000000e+02
-1.000000000000000000e+00,-1.003297576904296875e+02,-1.049664497375488281e+00,2.750000000000000000e+02
-1.000000000000000000e+00,-1.033718261718750000e+02,-1.036504507064819336e+00,2.760000000000000000e+02
-1.000000000000000000e+00,-1.003209304809570312e+02,-1.032444477081298828e+00,2.770000000000000000e+02
-1.000000000000000000e+00,-1.003350677490234375e+02,-1.037886381149291992e+00,2.780000000000000000e+02
-1.000000000000000000e+00,-1.003280029296875000e+02,-1.048448801040649414e+00,2.790000000000000000e+02
-1.000000000000000000e+00,-1.003327026367187500e+02,-1.053747653961181641e+00,2.800000000000000000e+02
-1.000000000000000000e+00,-1.003297653198242188e+02,-1.026683092117309570e+00,2.810000000000000000e+02
-1.000000000000000000e+00,-1.003291854858398438e+02,-1.008963823318481445e+00,2.820000000000000000e+02
-1.000000000000000000e+00,-1.003327102661132812e+02,-1.008382558822631836e+00,2.830000000000000000e+02
-1.000000000000000000e+00,-1.987428741455078125e+02,-9.921132326126098633e-01,2.840000000000000000e+02
-1.000000000000000000e+00,-1.003338928222656250e+02,-9.799952507019042969e-01,2.850000000000000000e+02
-1.000000000000000000e+00,-1.003138732910156250e+02,-9.842427968978881836e-01,2.860000000000000000e+02
-1.000000000000000000e+00,-1.003209304809570312e+02,-1.002312421798706055e+00,2.870000000000000000e+02
-1.000000000000000000e+00,-1.003315429687500000e+02,-1.024493455886840820e+00,2.880000000000000000e+02
-1.000000000000000000e+00,-1.003268127441406250e+02,-9.964063167572021484e-01,2.890000000000000000e+02
-1.000000000000000000e+00,-1.003197555541992188e+02,-9.591059684753417969e-01,2.900000000000000000e+02
-1.000000000000000000e+00,-1.003368377685546875e+02,-9.431247711181640625e-01,2.910000000000000000e+02
-1.000000000000000000e+00,-1.003327102661132812e+02,-9.576148986816406250e-01,2.920000000000000000e+02
-1.000000000000000000e+00,-1.003191604614257812e+02,-9.316840171813964844e-01,2.930000000000000000e+02
-1.000000000000000000e+00,-1.002991561889648438e+02,-9.256744384765625000e-01,2.940000000000000000e+02
-1.000000000000000000e+00,-1.002985687255859375e+02,-9.466383457183837891e-01,2.950000000000000000e+02
-1.000000000000000000e+00,-1.003191680908203125e+02,-9.856497049331665039e-01,2.960000000000000000e+02
-1.000000000000000000e+00,-1.003291931152343750e+02,-9.955917596817016602e-01,2.970000000000000000e+02
-1.000000000000000000e+00,-1.003074035644531250e+02,-9.286986589431762695e-01,2.980000000000000000e+02
-1.000000000000000000e+00,-1.002956237792968750e+02,-8.801989555358886719e-01,2.990000000000000000e+02
-1.000000000000000000e+00,-1.033621215820312500e+02,-8.743461370468139648e-01,3.000000000000000000e+02
-1.000000000000000000e+00,-1.003303604125976562e+02,-8.949047327041625977e-01,3.010000000000000000e+02
-1.000000000000000000e+00,-1.002891464233398438e+02,-8.624217510223388672e-01,3.020000000000000000e+02
-1.000000000000000000e+00,-1.002532577514648438e+02,-8.739963769912719727e-01,3.030000000000000000e+02
-1.000000000000000000e+00,-1.002750167846679688e+02,-9.261511564254760742e-01,3.040000000000000000e+02
-1.000000000000000000e+00,-1.003250503540039062e+02,-9.986500740051269531e-01,3.050000000000000000e+02
-1.000000000000000000e+00,-1.003044509887695312e+02,-9.379063844680786133e-01,3.060000000000000000e+02
-1.000000000000000000e+00,-1.002420806884765625e+02,-8.355599641799926758e-01,3.070000000000000000e+02
-1.000000000000000000e+00,-1.002432632446289062e+02,-7.800104618072509766e-01,3.080000000000000000e+02
-1.000000000000000000e+00,-1.003338928222656250e+02,-8.025311231613159180e-01,3.090000000000000000e+02
-1.000000000000000000e+00,-1.003026885986328125e+02,-8.029025793075561523e-01,3.100000000000000000e+02
-1.000000000000000000e+00,-1.001886138916015625e+02,-7.810609340667724609e-01,3.110000000000000000e+02
-1.000000000000000000e+00,-1.001410446166992188e+02,-8.316608667373657227e-01,3.120000000000000000e+02
-1.000000000000000000e+00,-1.002450180053710938e+02,-9.379025697708129883e-01,3.130000000000000000e+02
-1.000000000000000000e+00,-1.003274230957031250e+02,-1.021173715591430664e+00,3.140000000000000000e+02
-1.000000000000000000e+00,-1.001856689453125000e+02,-8.413174152374267578e-01,3.150000000000000000e+02
-1.000000000000000000e+00,-1.000501785278320312e+02,-6.977090835571289062e-01,3.160000000000000000e+02
-1.000000000000000000e+00,-1.001492691040039062e+02,-6.484299898147583008e-01,3.170000000000000000e+02
-1.000000000000000000e+00,-1.003221130371093750e+02,-7.304353713989257812e-01,3.180000000000000000e+02
-1.000000000000000000e+00,-1.001950607299804688e+02,-6.869459152221679688e-01,3.190000000000000000e+02
-1.000000000000000000e+00,-9.990804290771484375e+01,-7.002052068710327148e-01,3.200000000000000000e+02
-1.000000000000000000e+00,-1.030772094726562500e+02,-8.153252601623535156e-01,3.210000000000000000e+02
-1.000000000000000000e+00,-1.001762771606445312e+02,-9.615652561187744141e-01,3.220000000000000000e+02
-1.000000000000000000e+00,-1.003374252319335938e+02,-1.047406196594238281e+00,3.230000000000000000e+02
-1.000000000000000000e+00,-1.000665740966796875e+02,-7.848800420761108398e-01,3.240000000000000000e+02
-1.000000000000000000e+00,-9.980651855468750000e+01,-5.839905738830566406e-01,3.250000000000000000e+02
-1.000000000000000000e+00,-9.996122741699218750e+01,-5.027388334274291992e-01,3.260000000000000000e+02
-1.000000000000000000e+00,-1.002509002685546875e+02,-5.717869997024536133e-01,3.270000000000000000e+02
-1.000000000000000000e+00,-1.002714920043945312e+02,-6.379288434982299805e-01,3.280000000000000000e+02
-1.000000000000000000e+00,-9.992089843750000000e+01,-6.335489749908447266e-01,3.290000000000000000e+02
-1.000000000000000000e+00,-9.989810943603515625e+01,-7.387436628341674805e-01,3.300000000000000000e+02
-1.000000000000000000e+00,-9.998286437988281250e+01,-8.923004865646362305e-01,3.310000000000000000e+02
-1.000000000000000000e+00,-1.003168182373046875e+02,-1.033903598785400391e+00,3.320000000000000000e+02
-1.000000000000000000e+00,-1.002297363281250000e+02,-9.132258892059326172e-01,3.330000000000000000e+02
-1.000000000000000000e+00,-9.986016845703125000e+01,-6.528311967849731445e-01,3.340000000000000000e+02
-1.000000000000000000e+00,-9.992089843750000000e+01,-4.916633367538452148e-01,3.350000000000000000e+02
-1.000000000000000000e+00,-1.000454864501953125e+02,-4.698110818862915039e-01,3.360000000000000000e+02
-1.000000000000000000e+00,-1.003103408813476562e+02,-6.010423898696899414e-01,3.370000000000000000e+02
-1.000000000000000000e+00,-1.001610031127929688e+02,-5.991760492324829102e-01,3.380000000000000000e+02
-1.000000000000000000e+00,-9.976455688476562500e+01,-6.372907161712646484e-01,3.390000000000000000e+02
-1.000000000000000000e+00,-9.976396942138671875e+01,-7.812712192535400391e-01,3.400000000000000000e+02
-1.000000000000000000e+00,-1.000783004760742188e+02,-9.337346553802490234e-01,3.410000000000000000e+02
-1.000000000000000000e+00,-1.003256454467773438e+02,-1.067870855331420898e+00,3.420000000000000000e+02
-1.000000000000000000e+00,-1.001181793212890625e+02,-8.134374618530273438e-01,3.430000000000000000e+02
-1.000000000000000000e+00,-9.974650573730468750e+01,-5.722365379333496094e-01,3.440000000000000000e+02
-1.000000000000000000e+00,-9.982691955566406250e+01,-4.488660097122192383e-01,3.450000000000000000e+02
-1.000000000000000000e+00,-1.001516189575195312e+02,-4.773870706558227539e-01,3.460000000000000000e+02
-1.000000000000000000e+00,-1.003262329101562500e+02,-6.243201494216918945e-01,3.470000000000000000e+02
-1.000000000000000000e+00,-1.001469268798828125e+02,-5.896520614624023438e-01,3.480000000000000000e+02
-1.000000000000000000e+00,-9.972786712646484375e+01,-6.660437583923339844e-01,3.490000000000000000e+02
-1.000000000000000000e+00,-9.987301635742187500e+01,-8.239982128143310547e-01,3.500000000000000000e+02
-1.000000000000000000e+00,-1.001997680664062500e+02,-9.723505973815917969e-01,3.510000000000000000e+02
-1.000000000000000000e+00,-1.003062210083007812e+02,-9.888291358947753906e-01,3.520000000000000000e+02
-1.000000000000000000e+00,-9.998754882812500000e+01,-7.123427391052246094e-01,3.530000000000000000e+02
-1.000000000000000000e+00,-9.989987182617187500e+01,-5.141961574554443359e-01,3.540000000000000000e+02
-1.000000000000000000e+00,-1.000630722045898438e+02,-4.432022571563720703e-01,3.550000000000000000e+02
-1.000000000000000000e+00,-1.002497177124023438e+02,-5.234758853912353516e-01,3.560000000000000000e+02
-1.000000000000000000e+00,-1.002691421508789062e+02,-5.968743562698364258e-01,3.570000000000000000e+02
-1.000000000000000000e+00,-9.991271972656250000e+01,-6.024389266967773438e-01,3.580000000000000000e+02
-1.000000000000000000e+00,-1.027806777954101562e+02,-7.141296863555908203e-01,3.590000000000000000e+02
-1.000000000000000000e+00,-9.998812866210937500e+01,-8.683996200561523438e-01,3.600000000000000000e+02
-1.000000000000000000e+00,-1.002820892333984375e+02,-1.008246660232543945e+00,3.610000000000000000e+02
-1.000000000000000000e+00,-1.002862091064453125e+02,-8.817876577377319336e-01,3.620000000000000000e+02
-1.000000000000000000e+00,-9.984967041015625000e+01,-6.246051788330078125e-01,3.630000000000000000e+02
-1.000000000000000000e+00,-9.976863861083984375e+01,-4.659625291824340820e-01,3.640000000000000000e+02
-1.000000000000000000e+00,-1.000454940795898438e+02,-4.459366798400878906e-01,3.650000000000000000e+02
-1.000000000000000000e+00,-1.003109207153320312e+02,-5.777521133422851562e-01,3.660000000000000000e+02
-1.000000000000000000e+00,-1.001592407226562500e+02,-5.762772560119628906e-01,3.670000000000000000e+02
-1.000000000000000000e+00,-9.976573181152343750e+01,-6.172937154769897461e-01,3.680000000000000000e+02
-1.000000000000000000e+00,-9.977155303955078125e+01,-7.625917196273803711e-01,3.690000000000000000e+02
-1.000000000000000000e+00,-1.000865097045898438e+02,-9.141973257064819336e-01,3.700000000000000000e+02
-1.000000000000000000e+00,-1.003274154663085938e+02,-1.046701192855834961e+00,3.710000000000000000e+02
-1.000000000000000000e+00,-1.001093750000000000e+02,-7.867399454116821289e-01,3.720000000000000000e+02
-1.000000000000000000e+00,-9.974184417724609375e+01,-5.492820739746093750e-01,3.730000000000000000e+02
-1.000000000000000000e+00,-9.983216857910156250e+01,-4.288902282714843750e-01,3.740000000000000000e+02
-1.000000000000000000e+00,-1.001568984985351562e+02,-4.598308801651000977e-01,3.750000000000000000e+02
-1.000000000000000000e+00,-1.003244628906250000e+02,-6.014654636383056641e-01,3.760000000000000000e+02
-1.000000000000000000e+00,-1.000361175537109375e+02,-5.717380046844482422e-01,3.770000000000000000e+02
-1.000000000000000000e+00,-9.973428344726562500e+01,-6.516580581665039062e-01,3.780000000000000000e+02
-1.000000000000000000e+00,-9.988643646240234375e+01,-8.091919422149658203e-01,3.790000000000000000e+02
-1.000000000000000000e+00,-1.002097549438476562e+02,-9.560992717742919922e-01,3.800000000000000000e+02
-1.000000000000000000e+00,-1.003009185791015625e+02,-9.595618247985839844e-01,3.810000000000000000e+02
-1.000000000000000000e+00,-9.997525024414062500e+01,-6.870061159133911133e-01,3.820000000000000000e+02
-1.000000000000000000e+00,-9.989811706542968750e+01,-4.931948184967041016e-01,3.830000000000000000e+02
